question,label
나주 공기 대기질,1
순천 대기질,1
연천 대기질,1
신안 공기 대기질,1
김포 공기 공기,1
영천 공기 대기질,1
안산 공기상태,1
군포 대기질,1
경산 대기질,1
순천 대기질,1
광주 대기질,1
김포 공기 대기질,1
시흥 마스크 써야하니,0
함양 대기질,1
횡성 공기 대기질,1
제천 마스크 필요하냐,0
가평 공기,1
성주 공기 대기질,1
봉화 대기질,1
경주 대기질,1
강릉 공기상태,1
과천 대기질,1
고흥 공기 대기질,1
연천 공기 공기,1
구미 대기질 어떨까,1
양주 공기 공기상태,1
횡성 마스크 필요해,0
구리 공기 공기,1
영암 마스크 챙겨야해,0
산청 대기질,1
단양 마스크 필요할까,0
임실 대기질,1
속초 대기질,1
부안 공기 공기,1
천안 공기 대기질,1
장흥 공기 대기질,1
평택 대기질,1
완도 공기상태,1
보성 마스크 필요하니,0
문경 공기,1
인제 오존 올까,0
포항 공기 대기질,1
아산 공기 좋니,1
보성 마스크 가져가야하니,0
예산 대기질 어떨까,1
익산 공기 대기질,1
안양 대기질,1
완주 마스크 챙겨야 할까,0
포천 마스크 챙길까,0
목포 대기질,1
상주 대기질,1
상주 마스크 필요하니,0
인제 대기질,1
합천 공기 좋니,1
장흥 공기 어떠냐,1
정읍 대기질,1
남양주 마스크 필요하니,0
보은 공기 대기질,1
창원 대기질,1
제천 마스크 챙겨야 할까,0
영동 오존 올까,0
함평 공기 대기질,1
영광 마스크 쓸까,0
아산 공기 공기,1
순창 대기질,1
논산 공기상태,1
군위 공기 대기질,1
여주 마스크 챙겨야 할까,0
영암 마스크 필요할까,0
신안 대기질,1
논산 마스크 챙길까,0
연천 오존 대기질,1
옥천 마스크 써야 할까,0
예산 대기질,1
가평 대기질,1
의왕 공기 어떠냐,1
청주 대기질 어떨까,1
오산 공기 대기질,1
사천 마스크 챙길까,0
시흥 공기 좋니,1
음성 오존 심하냐고,0
구례 대기질,1
구례 대기질,1
김제 공기 대기질,1
양구 공기 대기질,1
장성 마스크 챙겨야해,0
동두천 마스크 필요해,0
장흥 대기질,1
태안 공기 공기상태,1
상주 대기질,1
가평 마스크 필요하니,0
양주 마스크 챙겨야해,0
화천 공기상태,1
강릉 대기질,1
광주 마스크 써야하니,0
제천 공기 공기,1
의왕 공기 대기질,1
영월 공기 좋니,1
계룡 오존 심하냐고,0
서천 대기질,1
논산 마스크 쓸까,0
동두천 마스크 챙겨야 할까,0
평택 대기질,1
의령 공기 대기질,1
고양 대기질,1
칠곡 마스크 챙길까,0
영천 공기 어떠냐,1
횡성 마스크 필요할까,0
고성 오존 올까,0
대기질 마스크 쓸까,1
장성 대기질 어떨까,1
양평 공기 대기질,1
광양 대기질,1
광양 마스크 필요할까,0
보성 공기 대기질,1
양산 공기 대기질,1
청양 공기 대기질,1
하남 오존 올까,0
순천 공기 대기질,1
군위 마스크 가져가야하니,0
하남 대기질,1
순천 마스크 챙길까,0
순창 공기 대기질,1
아산 공기 공기상태,1
안동 대기질,1
익산 마스크 챙겨야 할까,0
제천 마스크 필요해,0
울진 마스크 필요해,0
고성 마스크 쓸까,0
해남 공기 대기질,1
부안 공기 대기질,1
대기질 마스크 써야 할까,1
거제 대기질,1
구리 마스크 필요하니,0
청양 대기질,1
제주 공기 대기질,1
이천 공기 대기질,1
거창 대기질,1
안양 마스크 필요해,0
양양 마스크 챙겨야해,0
보령 대기질,1
영천 공기 대기질,1
남양주 공기 대기질,1
목포 대기질,1
해남 대기질,1
파주 마스크 가져갈까,0
구례 오존 심하냐고,0
군산 대기질,1
군포 공기 대기질,1
양산 마스크 가져갈까,0
예천 대기질,1
영암 마스크 필요하냐,0
아산 대기질,1
예산 마스크 챙길까,0
연천 공기 대기질,1
홍성 공기 공기,1
영주 대기질,1
거제 마스크 챙겨야 할까,0
광명 마스크 챙겨야 할까,0
화성 마스크 필요해,0
예산 마스크 써야 할까,0
고창 마스크 필요하냐,0
화순 공기 대기질,1
구례 마스크 가져가야하니,0
일산 마스크 가져가야하니,0
울릉 대기질,1
음성 대기질,1
무주 오존 대기질,1
삼척 대기질,1
창녕 공기 대기질,1
계룡 대기질,1
보은 대기질,1
의령 대기질,1
남원 공기,1
청송 마스크 가져가야하니,0
계룡 공기,1
성주 공기 대기질,1
영암 마스크 써야하니,0
수원 공기 대기질,1
봉화 대기질,1
나주 오존 대기질,1
안동 대기질,1
진주 대기질,1
해운대 공기 공기상태,1
속초 공기 대기질,1
밀양 공기 대기질,1
구미 대기질,1
임실 공기 공기상태,1
태안 마스크 필요해,0
군포 마스크 써야 할까,0
순창 공기상태,1
고양 마스크 챙겨야해,0
순창 공기 대기질,1
보성 공기 대기질,1
당진 공기 대기질,1
진안 마스크 필요할까,0
영덕 공기 공기,1
금산 공기 대기질,1
홍성 대기질,1
상주 마스크 쓸까,0
영월 공기 대기질,1
전주 대기질,1
창원 대기질,1
곡성 공기 좋니,1
화천 대기질,1
용인 공기 대기질,1
의령 마스크 쓸까,0
진안 마스크 필요해,0
임실 대기질,1
천안 대기질,1
아산 대기질,1
합천 대기질,1
영천 마스크 가져갈까,0
안동 마스크 챙길까,0
나주 공기 대기질,1
안동 마스크 필요해,0
삼척 공기 대기질,1
고령 공기 어떠냐,1
상주 공기,1
함양 공기 대기질,1
안산 공기 좋니,1
영주 마스크 써야하니,0
안성 대기질,1
김천 공기 대기질,1
청송 대기질,1
평택 공기 대기질,1
천안 마스크 챙겨야 할까,0
정선 마스크 챙겨야해,0
의왕 마스크 써야 할까,0
속초 공기 대기질,1
목포 대기질,1
봉화 공기 대기질,1
증평 공기 대기질,1
안동 공기 어떨지,1
의왕 공기 대기질,1
진안 대기질 어떨까,1
창녕 마스크 쓸까,0
오산 대기질,1
사천 공기 대기질,1
영암 공기 대기질,1
삼척 공기 대기질,1
서산 공기 대기질,1
원주 마스크 챙겨야 할까,0
과천 대기질 어떨까,1
고성 마스크 가져가야하니,0
제천 대기질,1
영암 오존 올까,0
이천 공기 어떠냐,1
동두천 대기질,1
목포 공기 어떨지,1
용인 어떨지,0
이천 대기질,1
장수 공기 대기질,1
고흥 공기 대기질,1
창녕 마스크 필요할까,0
철원 공기 대기질,1
창원 공기 대기질,1
영동 공기 대기질,1
포천 마스크 필요하냐,0
청송 공기상태,1
동두천 대기질,1
울진 대기질,1
청양 마스크 필요해,0
동두천 공기 대기질,1
익산 공기 대기질,1
강릉 마스크 챙겨야 할까,0
청주 대기질,1
하동 공기 공기,1
광양 대기질,1
밀양 마스크 가져가야하니,0
영덕 마스크 가져갈까,0
해운대 공기 대기질,1
장수 대기질,1
양구 마스크 챙겨야해,0
밀양 대기질 어떨까,1
성주 대기질,1
보령 공기 대기질,1
영양 대기질,1
김포 마스크 필요하냐,0
가평 마스크 필요하냐,0
창원 공기 대기질,1
금산 대기질,1
대기질 어떠니,1
창원 마스크 써야 할까,0
거창 마스크 써야하니,0
원주 마스크 쓸까,0
해운대 마스크 필요해,0
청주 마스크 가져가야하니,0
문경 공기 어떨지,1
계룡 마스크 필요하니,0
부여 공기 대기질,1
사천 마스크 필요하니,0
목포 오존 대기질,1
봉화 공기 대기질,1
영암 대기질,1
횡성 오존 심하냐고,0
홍천 공기,1
평창 마스크 챙겨야 할까,0
춘천 어떨지,0
김포 마스크 챙겨야해,0
서산 대기질,1
구미 공기 어떨지,1
양주 공기 공기,1
시흥 오존 올까,0
평택 공기 대기질,1
목포 대기질 어떨까,1
광양 공기 어떠냐,1
여수 공기 대기질,1
하동 마스크 써야 할까,0
홍천 마스크 가져가야하니,0
광명 공기 대기질,1
공주 공기 대기질,1
군포 오존 올까,0
춘천 공기상태,1
목포 공기 대기질,1
창원 대기질,1
부여 마스크 필요할까,0
군포 공기 대기질,1
계룡 마스크 챙겨야해,0
양구 마스크 가져가야하니,0
의정부 대기질,1
평택 마스크 필요할까,0
군위 마스크 필요하냐,0
안성 마스크 쓸까,0
장흥 공기 대기질,1
보령 대기질,1
제천 마스크 챙겨야해,0
논산 대기질,1
보령 공기상태,1
영천 대기질,1
오산 공기 공기,1
과천 마스크 써야하니,0
화천 마스크 필요할까,0
사천 공기 대기질,1
정읍 어떨지,0
양평 공기,1
강진 마스크 필요하니,0
산청 마스크 써야 할까,0
부여 공기 어떨지,1
군위 마스크 써야 할까,0
안성 마스크 써야 할까,0
칠곡 공기 대기질,1
양산 오존 올까,0
양평 공기 대기질,1
김포 마스크 필요할까,0
양양 오존 올까,0
남원 마스크 가져갈까,0
공주 공기 대기질,1
태안 공기 대기질,1
진주 마스크 써야하니,0
성남 마스크 필요할까,0
보령 공기 대기질,1
울릉 마스크 챙길까,0
군포 심하니,0
부천 대기질,1
익산 공기 대기질,1
보성 공기 대기질,1
화순 공기 공기,1
문경 공기 대기질,1
동두천 마스크 챙길까,0
고창 대기질,1
안양 대기질,1
장성 공기 공기,1
예산 오존 심하냐고,0
성주 오존 올까,0
울릉 대기질,1
군위 공기상태,1
구례 공기 대기질,1
예산 대기질,1
이천 대기질,1
임실 공기 대기질,1
영천 마스크 쓸까,0
군위 공기 좋니,1
칠곡 공기 대기질,1
영암 대기질,1
옥천 공기 심하니,1
동두천 공기 공기,1
일산 마스크 필요해,0
구례 공기 어떠냐,1
해남 오존 올까,0
장흥 마스크 써야 할까,0
진천 대기질,1
진주 오존 대기질,1
포천 대기질,1
남양주 대기질,1
고성 마스크 필요할까,0
진주 대기질,1
미추홀 마스크 쓸까,0
남양주 공기 대기질,1
논산 대기질 어떨까,1
남원 마스크 필요하냐,0
보성 오존 대기질,1
사천 마스크 필요할까,0
강진 마스크 쓸까,0
영양 공기 대기질,1
계룡 공기 좋니,1
함평 마스크 필요하니,0
진천 대기질,1
울진 공기 심하니,1
영주 공기 좋니,1
함평 마스크 챙겨야해,0
시흥 공기 대기질,1
해남 오존 심하냐고,0
정읍 오존 올까,0
서천 공기 대기질,1
울진 오존 대기질,1
통영 대기질,1
광양 대기질,1
충주 대기질,1
광양 공기 대기질,1
구리 마스크 써야하니,0
구미 공기 대기질,1
춘천 공기 대기질,1
진안 대기질,1
임실 마스크 쓸까,0
의정부 대기질,1
대구 대기질,1
구례 공기상태,1
계룡 오존 올까,0
제주 마스크 챙겨야 할까,0
평창 마스크 필요하니,0
합천 공기 대기질,1
구미 마스크 써야하니,0
울릉 공기 대기질,1
삼척 대기질,1
해운대 마스크 챙길까,0
함평 공기 대기질,1
양주 오존 올까,0
장흥 공기 대기질,1
원주 마스크 챙겨야해,0
정읍 공기 대기질,1
안동 오존 심하냐고,0
포항 마스크 챙길까,0
밀양 공기상태,1
진천 마스크 써야하니,0
예산 공기 대기질,1
하남 공기 대기질,1
영월 공기 대기질,1
함양 대기질,1
전주 공기 대기질,1
광양 대기질,1
원주 대기질,1
안산 대기질,1
강진 오존 올까,0
경주 마스크 써야하니,0
예천 마스크 챙겨야해,0
영월 대기질,1
오산 오존 심하냐고,0
완주 공기 대기질,1
증평 대기질,1
구례 마스크 필요하냐,0
진주 공기 대기질,1
양양 마스크 챙겨야 할까,0
당진 마스크 필요할까,0
포천 마스크 써야하니,0
하남 공기 심하니,1
홍천 공기 공기,1
산청 마스크 써야하니,0
영광 마스크 필요하냐,0
김포 공기 대기질,1
밀양 공기 대기질,1
괴산 공기 대기질,1
고령 대기질,1
군산 심하니,0
횡성 마스크 써야 할까,0
청양 마스크 챙겨야해,0
철원 대기질,1
안산 공기 공기상태,1
양양 공기 심하니,1
양주 대기질 어떨까,1
양평 공기 좋니,1
완주 대기질,1
음성 공기 대기질,1
인제 대기질,1
안성 마스크 챙겨야해,0
합천 대기질,1
영월 대기질,1
양양 마스크 챙길까,0
영양 공기 어떠냐,1
부여 대기질,1
안성 공기 대기질,1
광주 공기 대기질,1
순창 마스크 챙겨야해,0
춘천 마스크 필요하니,0
울진 오존 올까,0
강릉 심하니,0
의령 심하니,0
평창 공기 대기질,1
완도 마스크 필요해,0
단양 대기질,1
진도 마스크 가져갈까,0
해남 공기 대기질,1
여주 마스크 써야하니,0
태백 오존 심하냐고,0
김제 대기질,1
광명 대기질,1
양평 대기질,1
태안 공기 대기질,1
남양주 마스크 챙겨야 할까,0
수원 오존 심하냐고,0
광주 대기질,1
음성 대기질,1
봉화 마스크 가져가야하니,0
서산 마스크 써야하니,0
경산 대기질,1
구미 오존 올까,0
이천 심하니,0
구례 대기질,1
칠곡 마스크 필요하냐,0
태안 공기 대기질,1
장성 공기 대기질,1
단양 마스크 가져가야하니,0
가평 대기질,1
신안 공기 대기질,1
거창 공기 대기질,1
군산 오존 대기질,1
구리 공기상태,1
부천 공기 대기질,1
합천 마스크 필요할까,0
김포 마스크 써야하니,0
남원 오존 대기질,1
포천 대기질,1
수원 오존 올까,0
용인 공기,1
곡성 대기질,1
김포 공기 대기질,1
곡성 대기질,1
논산 오존 대기질,1
영광 오존 올까,0
시흥 공기 공기상태,1
미추홀 마스크 써야 할까,0
정읍 마스크 가져가야하니,0
옥천 마스크 챙길까,0
구리 공기 공기상태,1
괴산 대기질,1
담양 마스크 필요하냐,0
횡성 마스크 필요하니,0
정읍 마스크 필요하냐,0
금산 오존 대기질,1
해운대 대기질,1
칠곡 대기질,1
해남 공기 대기질,1
파주 마스크 써야 할까,0
보은 공기 대기질,1
동두천 공기 대기질,1
홍천 대기질,1
신안 대기질,1
함안 공기 심하니,1
부여 공기상태,1
김천 공기상태,1
경주 마스크 챙겨야 할까,0
창원 마스크 필요하니,0
서산 대기질,1
속초 대기질,1
강릉 마스크 써야 할까,0
하남 마스크 가져갈까,0
구리 공기 대기질,1
경산 공기 좋니,1
제천 공기 대기질,1
공주 마스크 챙겨야 할까,0
함평 공기상태,1
화성 대기질 알아봐줘,1
창녕 대기질 어떤지 말해 줘,1
양산 대기질 어떤지 말해 줘,1
강릉 대기질 어떤지 말해 줄 수 있니,1
하남 대기질 어떤지 말해 주라,1
평창 오존 어떤지 알고싶어,0
양구 대기질 심할지 말해 주세요,1
이천 오존 어떤지 말해 줘봐,0
청양 대기질 심할지 알아봐줘,1
순창 대기질 어떤지 말해 줄 수 있니,1
서천 대기질 심할지 말해 줘봐,1
부안 대기질 어떤지 알려줄래,1
진안 대기질 알 수 있을까,1
익산 오존 어떤지 알 수 있을까,0
안성 오존 어떤지 말해 줘봐,0
장흥 대기질 알 수 있을까,1
보성 대기질 알아봐줘,1
시흥 대기질 어떤지 알려줄래,1
청주 대기질 어떤지 알려주라,1
인제 대기질 어떤지 말해 주세요,1
목포 대기질 심할지 말해 줄 수 있니,1
영양 대기질 어떤지 부탁 합니다,1
영광 오존 어떤지 알려줄래,0
사천 대기질 어떤지 말해 줘봐,1
일산 오존 어떤지 말해 줄 수 있니,0
정선 오존 어떤지 알려주세요,0
영주 대기질 심할지 알 수 있을까,1
청주 대기질 심할지 말해 줘봐,1
아산 대기질 심할지 알려주라,1
고성 대기질 어떤지 알 수 있을까,1
광양 대기질 심할지 알 수 있을까,1
논산 공기 말해 줘봐,1
용인 대기질 심할지 말해 주세요,1
광주 대기질 알고싶어,1
신안 공기 말해 주세요,1
안산 대기질 어떤지 부탁 합니다,1
안양 공기 말해 줘,1
당진 대기질 심할지 부탁 해,1
평창 대기질 심할지 알려주세요,1
창녕 대기질 알고싶어,1
